"Airport Name","latitude_deg","longitude_deg","iata_code","","City Name","lat","lng"
"","","","","","Multai","21.77","78.25"
"","","","","","Rajapalaiyam","9.4204","77.58"
"","","","","","Pangzawl","22.91","92.76"
"","","","","","Chittoor","13.216","79.098"
"","","","","","Sivakasi","9.4533","77.8024"
"","","","","","Moga","30.822","75.174"
"","","","","","Budaun","28.05","79.12"
"","","","","","Uttarpara","22.67","88.35"
"","","","","","Daltonganj","24.03","84.07"
"","","","","","Bharuch","21.712","72.993"
"","","","","","Saharsa","25.88","86.6"
"","","","","","Vidisha","23.53","77.82"
"","","","","","Pathankot","32.2668","75.6"
"","","","","","Nowgong","26.3504","92.6796"
"","","","","","Thanesar","29.9667","76.8167"
"","","","","","Kishangarh","26.57","74.87"
"","","","","","Rudarpur","28.98","79.4"
"","","","","","Tindwara","25.4833","80.3333"
"","","","","","Nalgonda","17.05","79.27"
"","","","","","Ambikapur","23.12","83.2"
"","","","","","Dibrugarh","27.48","95"
"","","","","","Veraval","20.9159","70.3629"
"","","","","","Betul Bazar","21.905","77.902"
"","","","","","Balurghat","25.22","88.76"
"","","","","","Jorhat","26.75","94.22"
"","","","","","Krishnanagar","23.4","88.5"
"","","","","","Barakpur","22.76","88.37"
"","","","","","Shantipur","23.25","88.43"
"","","","","","Hindupur","13.83","77.49"
"","","","","","Beawar","26.1","74.32"
"","","","","","Bhalswa Jahangirpur","28.7354","77.1638"
"","","","","","Erode","11.3409","77.7171"
"","","","","","Nangloi Jat","28.6833","77.0667"
"","","","","","Soro","21.29","86.69"
"","","","","","Nuzvid","16.7881","80.8465"
"","","","","","Sitarganj","28.93","79.7"
"","","","","","Hajipur","25.6925","85.2084"
"","","","","","Habra","22.83","88.63"
"","","","","","Bir","18.99","75.76"
"","","","","","Amreli","21.6006","71.2164"
"","","","","","Narnaul","28.0444","76.1056"
"","","","","","Chitaldrug","14.23","76.4"
"","","","","","Etah","27.63","78.67"
"","","","","","Abohar","30.1334","74.2001"
"","","","","","Kaithal","29.8015","76.3998"
"","","","","","Balasore","21.5033","86.925"
"","","","","","Mallapalli","9.4461","76.6567"
"","","","","","Koiridih","24.18","86.3"
"","","","","","Shillong","25.5822","91.8944"
"","","","","","Rewari","28.1833","76.6167"
"","","","","","Hazaribagh","23.98","85.35"
"","","","","","Bhimavaram","16.543","81.523"
"","","","","","Mandsaur","24.03","75.08"
"","","","","","Villupuram","11.9401","79.4861"
"","","","","","Harchandpur","26.36","81.17"
"","","","","","Kumbakonam","10.9602","79.3845"
"","","","","","Aul","20.67","86.64"
"","","","","","Kolar","13.1333","78.1333"
"","","","","","Chicacole","18.3","83.9"
"","","","","","Bankura","23.25","87.07"
"","","","","","Mandya","12.52","76.9"
"","","","","","Dehri","24.91","84.18"
"","","","","","Durgauti","25.2114","83.5308"
"","","","","","Mainpuri","27.23","79.02"
"","","","","","Talaivasal","11.5867","78.7583"
"","","","","","Disa","24.2501","72.1822"
"","","","","","Raigarh","21.8974","83.395"
"","","","","","Siwan","26.22","84.36"
"","","","","","Kalol","23.246","72.496"
"","","","","","Hassan","13.012","76.068"
"","","","","","Lalitpur","24.69","78.41"
"","","","","","Gondia","21.4598","80.195"
"","","","","","Dalupura","28.6004","77.3194"
"","","","","","Naryai ka Puri","26.52","78.35"
"","","","","","Palwal","28.1447","77.3255"
"","","","","","Palghat","10.775","76.651"
"","","","","","Chittandikavundanur","10.6129","76.8508"
"","","","","","Anand","22.556","72.951"
"","","","","","Botad","22.17","71.67"
"","","","","","Bongaigaon","26.4769","90.5583"
"","","","","","Mukerian","31.95","75.62"
"","","","","","Hanumangarh","29.58","74.32"
"","","","","","Jetpur","21.7542","70.6222"
"","","","","","Arcot","12.9047","79.3238"
"","","","","","Kanchrapara","22.9456","88.4332"
"","","","","","Hoshangabad","22.7475","77.7274"
"","","","","","Chas","23.63","86.17"
"","","","","","Khanna","30.7","76.22"
"","","","","","Nagda","23.4564","75.4131"
"","","","","","Hardoi","27.42","80.12"
"","","","","","Guntakal","15.17","77.38"
"","","","","","Pithampur","22.6197","75.6933"
"","","","","","Patan","23.85","72.125"
"","","","","","Basirhat","22.6572","88.8942"
"","","","","","Halisahar","22.9469","88.4184"
"","","","","","Jagadhri","30.168","77.301"
"","","","","","Sunam","30.13","75.8"
"","","","","","Rishra","22.71","88.35"
"","","","","","Jharsugra","21.85","84.03"
"","","","","","Pali","23.35","81.05"
"","","","","","Nandgaon","20.307","74.657"
"","","","","","Alwal","17.5047","78.5038"
"","","","","","Dimapur","25.92","93.73"
"","","","","","Sarangapuram","18.9447","78.9936"
"","","","","","Bhadrakh","21.0545","86.5156"
"","","","","","Dharmavaram","14.43","77.72"
"","","","","","Sivaganga","9.8433","78.4809"
"","","","","","Puruliya","23.34","86.36"
"","","","","","Ghazipur","25.58","83.57"
"","","","","","Bagaha","27.0992","84.09"
"","","","","","Gudiyattam","12.9476","78.87"
"","","","","","Mahuva","21.0833","71.8"
"","","","","","Gurdaspur","32.0333","75.4"
"","","","","","Khurda","20.18","85.62"
"","","","","","Nokha","27.6","73.42"
"","","","","","Jandrapeta","15.8246","80.3521"
"","","","","","Hengken","24.346","93.7"
"","","","","","Yelahanka","13.1007","77.5963"
"","","","","","Darjeeling","27.0375","88.2631"
"","","","","","Sopur","34.3","74.47"
"","","","","","Chikmagalur","13.313","75.737"
"","","","","","Gudivada","16.43","80.99"
"","","","","","Phagwara","31.22","75.77"
"","","","","","Pudukkottai","10.3833","78.8001"
"","","","","","Adilabad","19.6667","78.5333"
"","","","","","Baripada","21.94","86.72"
"","","","","","Yavatmal","20.24","78.06"
"","","","","","Titagarh","22.74","88.37"
"","","","","","Barnala","30.37","75.54"
"","","","","","Chittaurgarh","24.88","74.63"
"","","","","","Narasaraopet","16.236","80.0498"
"","","","","","Kovilpatti","9.1744","77.8688"
"","","","","","Bijnor","29.37","78.13"
"","","","","","Dam Dam","22.62","88.42"
"","","","","","Kaikkudi","9.893","78.7313"
"","","","","","Balangir","20.72","83.48"
"","","","","","Shegaon","20.7944","76.6944"
"","","","","","Mahasamund","21.11","82.1"
"","","","","","Rajpura","30.484","76.594"
"","","","","","Bagalkot","16.1817","75.6958"
"","","","","","Osmanabad","18.3194","76.0736"
"","","","","","Kalianpur","26.5191","80.2498"
"","","","","","Shujalpur","23.4","76.72"
"","","","","","Sahibganj","25.25","87.65"
"","","","","","Champdani","22.802","88.346"
"","","","","","Nandurbar","21.37","74.25"
"","","","","","Purwa Utar","26.068","83.184"
"","","","","","Muktsar","30.4743","74.5166"
"","","","","","Ferozepore","30.9166","74.6"
"","","","","","Mancheral","18.8714","79.4443"
"","","","","","Sehore","23.2","77.08"
"","","","","","Bangaon","23.07","88.82"
"","","","","","Khopoli","18.789","73.343"
"","","","","","Islamabad","33.7353","75.1478"
"","","","","","Khardah","22.72","88.38"
"","","","","","Mungeli","22.07","81.68"
"","","","","","Tadpatri","14.92","78.02"
"","","","","","Gharbara","28.47","77.51"
"","","","","","Sultanpur","26.2583","82.0722"
"","","","","","Shikohabad","27.1","78.6"
"","","","","","Jalpaiguri","26.52","88.73"
"","","","","","Shamli","29.45","77.32"
"","","","","","Bhilai Karanja","21.2198","81.4575"
"","","","","","Suriapet","17.1415","79.6236"
"","","","","","Wardha","20.7417","78.6056"
"","","","","","Ranibennur","14.6167","75.6167"
"","","","","","Barnoi","32.43","75.43"
"","","","","","Sitamarhi","26.6","85.48"
"","","","","","Kishanganj","26.0794","87.9372"
"","","","","","Hindaun","26.74","77.03"
"","","","","","Semari","24.0555","73.8566"
"","","","","","Gangawati","15.43","76.53"
"","","","","","Nautanwa","27.43","83.42"
"","","","","","Jamalpur","25.3","86.5"
"","","","","","Makrana","27.0409","74.7273"
"","","","","","Sheopur","25.67","76.7"
"","","","","","Ballia","25.7604","84.1471"
"","","","","","Tadepallegudem","16.815","81.526"
"","","","","","Bansbaria","22.97","88.4"
"","","","","","Bundi","25.44","75.64"
"","","","","","Amaravati","16.5131","80.5165"
"","","","","","Negapatam","10.7672","79.8449"
"","","","","","Buxar","25.5605","83.9805"
"","","","","","Kurichchi","10.9609","76.9738"
"","","","","","Kheda","22.75","72.68"
"","","","","","Tezpur","26.63","92.8"
"","","","","","Sundarnagar","31.53","76.88"
"","","","","","Seoni","22.08","79.53"
"","","","","","Aurangabad","24.7","84.35"
"","","","","","Rishikesh","30.1083","78.2972"
"","","","","","Kapurthala","31.38","75.38"
"","","","","","Dhamtari","20.71","81.55"
"","","","","","Raneswar","24.0311","87.4197"
"","","","","","Brajarajnagar","21.8167","83.9167"
"","","","","","Sujangarh","27.7","74.47"
"","","","","","Bhadreswar","22.82","88.35"
"","","","","","Chilakalurupet","16.0892","80.1672"
"","","","","","Jeypore","18.8563","82.5716"
"","","","","","Karanja","20.4833","77.4833"
"","","","","","Chanwari","23.1917","82.3542"
"","","","","","Port Blair","11.6683","92.7378"
"","","","","","Kalyani","22.975","88.4344"
"","","","","","Datia","25.67","78.47"
"","","","","","Madhavaram","13.1482","80.2314"
"","","","","","Gangtok","27.33","88.62"
"","","","","","Suramala","13.76","79.7"
"","","","","","Navalyal","16.48","74.78"
"","","","","","Barod","27.8947","76.3681"
"","","","","","Vasco Da Gama","15.3981","73.8111"
"","","","","","Khambhaliya","22.2","69.65"
"","","","","","Abbigeri","13.0767","77.525"
"","","","","","Kundli","28.99","77.022"
"","","","","","Luckeesarai","25.1678","86.0944"
"","","","","","Kadaiyanallur","9.0743","77.3419"
"","","","","","Tinsukia","27.5","95.367"
"","","","","","Tellicherry","11.7481","75.4929"
"","","","","","Itarsi","22.6115","77.7623"
"","","","","","Kohima","25.67","94.1"
"","","","","","Khambhat","22.3","72.62"
"","","","","","Silvassa","20.2667","73.0167"
"","","","","","Ramnagar","29.395","79.1264"
"","","","","","Deoni Buzurg","18.2639","77.0822"
"","","","","","Kalluru","15.8344","78.0292"
"","","","","","Bodinayakkanur","10.0101","77.3511"
"","","","","","Harihar","14.5129","75.8072"
"","","","","","Bachhraon","28.93","78.22"
"","","","","","Amalner","21.05","75.05"
"","","","","","Sardarshahr","28.4401","74.4908"
"","","","","","Dhulian","24.681","87.954"
"","","","","","Paramagudi","9.5494","78.5891"
"","","","","","Zerakpur","30.65","76.82"
"","","","","","Tandwa","26.55","82.65"
"","","","","","Tiruchengodu","11.379","77.8949"
"","","","","","Pedagadi","17.6615","83.2104"
"","","","","","Nagina","29.443","78.433"
"","","","","","Chakdaha","23.08","88.52"
"","","","","","Closepet","12.723","77.286"
"","","","","","Emmiganur","15.7333","77.4833"
"","","","","","Yalamakuru","15.5103","77.5249"
"","","","","","Vaniyambadi","12.6825","78.6167"
"","","","","","Tiruttani","13.18","79.63"
"","","","","","Kangan","34.263","74.903"
"","","","","","Bhadohi","25.42","82.57"
"","","","","","Allinagaram","10.0119","77.4786"
"","","","","","Marmagao","15.4","73.8"
"","","","","","Dhar","22.5972","75.3042"
"","","","","","Akot","21.1","77.06"
"","","","","","Contai","21.78","87.75"
"","","","","","Kot Kapura","30.5833","74.9"
"","","","","","Karwar","14.8","74.13"
"","","","","","Mandvi","22.8333","69.3556"
"","","","","","Rayachoti","14.0583","78.7517"
"","","","","","Paloncha","17.6018","80.7051"
"","","","","","Lachhmangarh Sikar","27.8225","75.0253"
"","","","","","Ramagiri Udayagiri","19.1619","84.144"
"","","","","","Ponnani","10.77","75.9"
"","","","","","Jamtara","23.9633","86.8014"
"","","","","","Pollachi","10.659","77.008"
"","","","","","Kavali","14.913","79.9929"
"","","","","","Sankeshwar","16.27","74.48"
"","","","","","Kadiri","14.12","78.17"
"","","","","","Phusro","23.77","85.99"
"","","","","","Kairana","29.3953","77.2053"
"","","","","","Saundatti","15.7833","75.1167"
"","","","","","Rasipuram","11.47","78.17"
"","","","","","Najibabad","29.6128","78.3425"
"","","","","","Nirmal","19.1","78.35"
"","","","","","Nirala","19.8143","78.1662"
"","","","","","Ootacamund","11.41","76.7"
"","","","","","Jangipur","24.4691","88.1032"
"","","","","","Sangrur","30.2506","75.8442"
"","","","","","Mettupalaiyam","11.2341","76.9067"
"","","","","","Jumri Tilaiya","24.4289","85.5355"
"","","","","","Aruppukkottai","9.5139","78.1002"
"","","","","","Faridkot","30.67","74.76"
"","","","","","Madgaon","15.2736","73.9581"
"","","","","","Palangotu Adwar","32.7888","76.0009"
"","","","","","Jamui","24.9278","86.2239"
"","","","","","Kumarapalaiyam","11.4416","77.6907"
"","","","","","Hansi","29.1","75.97"
"","","","","","Shahdol","23.28","81.35"
"","","","","","Anakapalle","17.6913","83.0039"
"","","","","","Nimbahera","24.62","74.68"
"","","","","","Nachchandupatti","10.3238","78.7233"
"","","","","","Seoni Malwa","22.4508","77.4681"
"","","","","","Sarni","22.104","78.173"
"","","","","","Basoda","23.8515","77.9365"
"","","","","","Maratturai","11.1536","79.5329"
"","","","","","Karad","17.285","74.184"
"","","","","","Chinnachauku","14.4732","78.8451"
"","","","","","Garulia","22.82","88.37"
"","","","","","Krishnagiri","12.5317","78.2174"
"","","","","","Harda Khas","22.3441","77.0954"
"","","","","","Mhow","22.55","75.76"
"","","","","","Dhoraji","21.7337","70.4499"
"","","","","","Virappanchathiram","11.3553","77.6678"
"","","","","","Laharpur","27.72","80.9"
"","","","","","Diphu","25.83","93.43"
"","","","","","Channapatna","12.6514","77.2067"
"","","","","","Bhawanipatna","19.91","83.128"
"","","","","","Pilkhua","28.712","77.6545"
"","","","","","Samadiala","21.337","71.31"
"","","","","","Tiruppattur","12.4915","78.5684"
"","","","","","Gokulgarh","28.2468","76.6176"
"","","","","","Sirsilla","18.38","78.83"
"","","","","","Mansa","29.9906","75.3996"
"","","","","","Chingleput","12.6918","79.9766"
"","","","","","Saunda","23.66","85.35"
"","","","","","Ashoknagar","24.58","77.73"
"","","","","","Katoya","23.65","88.13"
"","","","","","Kadi","23.3009","72.3322"
"","","","","","Mannargudi","10.6653","79.4521"
"","","","","","Balrampur","27.43","82.18"
"","","","","","Khamanon Kalan","30.82","76.35"
"","","","","","Bargarh","21.3333","83.6167"
"","","","","","Dahegam","23.17","72.82"
"","","","","","Kamareddipet","18.3205","78.337"
"","","","","","Arni","12.6677","79.2853"
"","","","","","Bolpur","23.67","87.72"
"","","","","","Peruvancha","17.1719","80.5839"
"","","","","","Gumla","23.0444","84.5417"
"","","","","","Simdega","22.62","84.52"
"","","","","","Manmad","20.251","74.439"
"","","","","","Piro","25.33","84.42"
"","","","","","Kottagudem","17.55","80.63"
"","","","","","Dobni Para","22.8347","74.2556"
"","","","","","Gokak","16.1667","74.8333"
"","","","","","Tikamgarh","24.7472","78.85"
"","","","","","Araria","26.15","87.52"
"","","","","","Arkonam","13.0778","79.6667"
"","","","","","Tanuku","16.7566","81.677"
"","","","","","Koch Bihar","26.3242","89.451"
"","","","","","Kuniyamuttur","10.9638","76.9525"
"","","","","","Kambam","9.7375","77.2823"
"","","","","","Bodhan","18.67","77.9"
"","","","","","Tirkakara","10.035","76.329"
"","","","","","Baj Baj","22.4828","88.1818"
"","","","","","Nipani","16.399","74.3829"
"","","","","","Fazilka","30.403","74.025"
"","","","","","Shajapur","23.4264","76.2778"
"","","","","","Keshod","21.3","70.25"
"","","","","","Chintamani","13.4","78.066"
"","","","","","Yanam","16.7333","82.2167"
"","","","","","Surendranagar","22.7","71.6833"
"","","","","","Malappuram","11.042","76.0815"
"","","","","","Garhi","28.6317","77.3186"
"","","","","","Tindivanam","12.2267","79.6504"
"","","","","","Srivilliputtur","9.512","77.633"
"","","","","","Bhadarwah","32.98","75.7137"
"","","","","","Ranaghat","23.18","88.58"
"","","","","","Dhrangadhra","22.98","71.47"
"","","","","","Gangammapeta","18.498","83.9642"
"","","","","","Khejroli","27.37","75.57"
"","","","","","Tirumangalam","9.8216","77.9891"
"","","","","","Pardiguda","17.3974","78.5783"
"","","","","","Jaora","23.63","75.13"
"","","","","","Tura","25.52","90.22"
"","","","","","Ambajogai","18.73","76.38"
"","","","","","Dabra","25.8857","78.3322"
"","","","","","Wandiwash","12.5","79.62"
"","","","","","Gudur","14.1473","79.8477"
"","","","","","Haveri","14.7935","75.4045"
"","","","","","Tarn Taran","31.4519","74.9278"
"","","","","","Mangalagiri","16.43","80.55"
"","","","","","Vriddhachalam","11.5","79.33"
"","","","","","Kallakkurichchi","11.738","78.962"
"","","","","","Kasipalaiyam","11.3156","77.7092"
"","","","","","Pattukkottai","10.43","79.32"
"","","","","","Gobindgarh","30.6709","76.3019"
"","","","","","Siruguppa","15.6","77"
"","","","","","Sangareddi","17.6294","78.0917"
"","","","","","Virudunagar","9.568","77.9624"
"","","","","","Warora","20.23","79.0008"
"","","","","","Chaklasi","22.65","72.93"
"","","","","","Nilanga","18.1161","76.7525"
"","","","","","Quilandi","11.439","75.695"
"","","","","","Mandla","22.6","80.38"
"","","","","","Rayadrug","14.6997","76.8524"
"","","","","","Bilara","26.1792","73.7056"
"","","","","","Rayagada","19.17","83.42"
"","","","","","Parappanangadi","11.0497","75.8575"
"","","","","","Ratangarh","28.0787","74.6219"
"","","","","","Tandur","17.2576","77.5875"
"","","","","","Markapur","15.73","79.26"
"","","","","","Malaut","30.19","74.499"
"","","","","","Kodungallur","10.2338","76.1946"
"","","","","","Neyyattinkara","8.4","77.08"
"","","","","","Fatehabad","29.52","75.45"
"","","","","","Bapatla","15.9044","80.4675"
"","","","","","Kalamasseri","10.052","76.3158"
"","","","","","Badvel","14.75","79.05"
"","","","","","Valparai","10.3276","76.9553"
"","","","","","Sankaranayinar Kovil","9.16","77.55"
"","","","","","Suratgarh","29.3177","73.8989"
"","","","","","Dandeli","15.2667","74.6167"
"","","","","","Nandura Buzurg","20.8333","76.4597"
"","","","","","Gaura","25.4961","85.9709"
"","","","","","Bijaynagar","25.93","74.6386"
"","","","","","Satyamangalam","11.5167","77.25"
"","","","","","Madhipura","25.92","86.792"
"","","","","","Kodoli","16.88","74.2"
"","","","","","Avaniyapuram","9.8818","78.1125"
"","","","","","Basavakalyan","17.8728","76.9497"
"","","","","","Faridpur","28.2086","79.5381"
